[0.000000] (-) TimerEvent: {}
[1.549500] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module/pnpPostUndock.pnml\n'}
[1.549569] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module/pnpPowerPlugOut.pnml\n'}
[1.549941] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/exppark.pnml\n'}
[1.550029] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/fetch_box_plan.pnml.png.pnml\n'}
[1.550106] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webcharge.pnml\n'}
[1.550179] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/jarp.properties\n'}
[1.550252] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webwait.pnml\n'}
[1.550322] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_\n'}
[1.550392] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch3.pnml\n'}
[1.550463] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpAGVMoveTo.pnml\n'}
[1.550533] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpPoseRecognize.pnml\n'}
[1.550603] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch1.pnml\n'}
[1.550673] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch5.pnml\n'}
[1.550742] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch.pnml\n'}
[1.550811] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpAGVStandby.pnml\n'}
[1.551152] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpMainctrlStatus.pnml\n'}
[1.551577] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch2.pnml\n'}
[1.551658] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_/pnpStatusDispatch4.pnml\n'}
[1.551729] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demol.pnml\n'}
[1.551801] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webreset.pnml\n'}
[1.551873] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expturn180.pnml\n'}
[1.551998] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/run_jarp.sh\n'}
[1.552075] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/stationa.pnml\n'}
[1.552147] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webunpark.pnml\n'}
[1.552218] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demo.pnml\n'}
[1.552289] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/moveplan.pnml\n'}
[1.552360] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/test.pnml\n'}
[1.552429] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demoEason.pnml\n'}
[1.552499] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/skip.pnml\n'}
[1.552569] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/ABloop.pnml\n'}
[1.552639] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webgo.pnml\n'}
[1.552709] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/load.pnml\n'}
[1.552794] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webparkloop.pnml\n'}
[1.552865] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expdemo.pnml\n'}
[1.552953] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/demou.pnml\n'}
[1.553025] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/gor1.pnml\n'}
[1.553096] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/expturn0.pnml\n'}
[1.553167] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/short1.pnml\n'}
[1.553304] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example\n'}
[1.553376] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/interrupt.pnml\n'}
[1.553447] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/MultiRobot.png\n'}
[1.553518] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/ending_plan.pnml\n'}
[1.553588] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sequence_loop.pnml\n'}
[1.553658] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sensing.png\n'}
[1.553727] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/MultiRobot.pnml\n'}
[1.553798] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/fork_join.png\n'}
[1.553867] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sensing.pnml\n'}
[1.553937] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/interrupt.png\n'}
[1.554006] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/fork_join.pnml\n'}
[1.554076] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/example/sequence_loop.png\n'}
[1.554161] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/loop1.pnml\n'}
[1.554234] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/posAZ.pnml\n'}
[1.554304] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new\n'}
[1.554374] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch02.pnml\n'}
[1.554444] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch01.pnml\n'}
[1.554514] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch06.pnml\n'}
[1.554584] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch.pnml\n'}
[1.554654] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch01.pnml\n'}
[1.554753] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch06 (copy).pnml\n'}
[1.554824] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch04.pnml\n'}
[1.554894] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionUnknow.pnml\n'}
[1.554964] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionMainDispatch.pnml\n'}
[1.555040] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch05.pnml\n'}
[1.555109] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch03.pnml\n'}
[1.555178] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch04.pnml\n'}
[1.555248] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch02.pnml\n'}
[1.555318] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch06.pnml\n'}
[1.555387] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpStatusDispatch05.pnml\n'}
[1.555456] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/module_new/pnpActionDispatch03.pnml\n'}
[1.555525] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/stationb.pnml\n'}
[1.555595] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/loop.pnml\n'}
[1.555664] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/plug.pnml\n'}
[1.555734] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/dockloop.pnml\n'}
[1.555803] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/fakecharge.pnml\n'}
[1.555872] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webpark.pnml\n'}
[1.555942] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/backup/webpid.pnml\n'}
[1.556010] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/share/robot_scheduling_server/plans/pnpCarDatabase_Test.pnml\n'}
[1.556269] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server\n'}
[1.557009] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/robot_scheduling_pnp_params.h\n'}
[1.557080] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions\n'}
[1.557150] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/worksheetrun_ac.h\n'}
[1.557219] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_turn_to_recovery_ac.h\n'}
[1.557288] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/undock_to_ac.h\n'}
[1.557356] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_turn_to_ac.h\n'}
[1.557425] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/pose_move_to_ac.h\n'}
[1.557493] (robot_scheduling_server) StdoutLine: {'line': b'-- Up-to-date: /home/handsome/ros_ws_test/install/robot_scheduling_server/include/robot_scheduling_server/public_actions/undock_to_recovery_ac.h\n'}
